DUNS Number ,Country,Entity Type,Ownership Type,Employees Total,Revenue (USD),SIC Code,Year Found,Global Ultimate Country Name,Legal Status,Corporate Family Members,Market Value (USD),IT Budget,IT spend,No. of PC,No. of Desktops,No. of Laptops,No. of Routers,No. of Servers,No. of Storage Devices
728765683,CHINA               ,Subsidiary,Private,20,3835200,7353,2016.0,CHINA               ,0.0,2,18562368,310651,192603,30.5,5.5,5.5,5.5,5.5,5.5
637952852,CHINA               ,Parent,Private,1,384985,8742,2023.0,CHINA               ,3.0,3,1297399,26949,16708,5.5,5.5,5.5,5.5,0.0,0.0
639648574,CHINA               ,Subsidiary,Private,41,2005515,7373,2023.0,CHINA               ,3.0,3,9706693,180496,111907,30.5,5.5,5.5,5.5,5.5,5.5
639629107,CHINA               ,Subsidiary,Unknown,12,808440,8331,2023.0,CHINA               ,3.0,7,3403532,56591,35086,5.5,5.5,5.5,5.5,5.5,5.5
638159531,CHINA               ,Parent,Private,0,2005515,7373,2023.0,CHINA               ,3.0,2,9706693,180496,111907,5.5,5.5,5.5,0.0,5.5,5.5
639541816,CHINA               ,Branch,Private,0,0,8093,2023.0,CHINA               ,3.0,12,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638120144,CHINA               ,Subsidiary,Private,22,4838504,1522,2022.0,CHINA               ,3.0,6,14757437,120963,74997,5.5,5.5,5.5,5.5,5.5,5.5
638024763,CHINA               ,Branch,Private,0,0,8093,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547819615,CHINA               ,Parent,Private,0,42046,3585,1994.0,CHINA               ,3.0,2,168604,1556,964,5.5,5.5,5.5,0.0,0.0,0.0
639530051,CHINA               ,Subsidiary,Private,13,3565042,1521,2023.0,CHINA               ,3.0,2,10873378,89126,55258,5.5,5.5,5.5,5.5,5.5,5.5
637953420,CHINA               ,Subsidiary,Unknown,12,808440,8331,2023.0,CHINA               ,3.0,3,3403532,56591,35086,5.5,5.5,5.5,5.5,5.5,5.5
547830315,CHINA               ,Parent,Unknown,55,3777935,8099,,CHINA               ,101.0,4,12089392,309791,192070,30.5,5.5,0.0,5.5,5.5,5.5
639632361,CHINA               ,Branch,Private,1,0,8093,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547788668,CHINA               ,Subsidiary,Private,19,1289347,7261,1998.0,CHINA               ,3.0,3,8148673,104437,64750,5.5,5.5,5.5,5.5,5.5,5.5
638006884,CHINA               ,Subsidiary,Private,20,12489540,5051,2023.0,CHINA               ,3.0,2,42464436,362197,224562,5.5,5.5,5.5,5.5,5.5,5.5
547891598,CHINA               ,Parent,Private,0,641264,5719,2001.0,CHINA               ,3.0,5,1936617,11543,7156,5.5,5.5,5.5,0.0,0.0,0.0
638157702,CHINA               ,Parent,Private,1,384985,8742,2023.0,CHINA               ,3.0,3,1297399,26949,16708,5.5,5.5,5.5,5.5,0.0,0.0
638173019,CHINA               ,Subsidiary,Unknown,11,846967,8742,2023.0,CHINA               ,3.0,3,2854279,59288,36758,5.5,5.5,5.5,5.5,5.5,5.5
637977465,CHINA               ,Branch,Private,0,0,4922,2023.0,CHINA               ,3.0,12,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547886796,CHINA               ,Subsidiary,Private,58,1077191,3312,1992.0,CHINA               ,3.0,6,0,38779,24042,30.5,5.5,5.5,5.5,5.5,5.5
637981740,CHINA               ,Subsidiary,Private,61,2947642,2085,2021.0,CHINA               ,8.0,2,10110412,106115,65791,30.5,5.5,5.5,5.5,5.5,5.5
547868446,CHINA               ,Parent,Private,12,804871,5734,2004.0,CHINA               ,3.0,2,2430710,14488,8982,5.5,5.5,5.5,5.5,5.5,5.5
638153751,CHINA               ,Branch,Private,0,0,5812,2022.0,CHINA               ,3.0,169,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638063981,CHINA               ,Subsidiary,Private,24,662160,7363,2023.0,CHINA               ,3.0,2,3204854,46351,28737,30.5,5.5,5.5,5.5,5.5,5.5
639633933,CHINA               ,Subsidiary,Private,7,428484,191,2023.0,CHINA               ,3.0,2,0,16282,10094,0.0,0.0,0.0,0.0,0.0,0.0
547869705,CHINA               ,Parent,Private,18,2044801,6512,2006.0,CHINA               ,3.0,2,7218148,165629,102689,5.5,5.5,5.5,5.5,5.5,5.5
547865490,CHINA               ,Subsidiary,Private,60,512457,3599,2007.0,CHINA               ,3.0,3,2249686,18961,11755,30.5,5.5,5.5,5.5,5.5,5.5
638107881,CHINA               ,Subsidiary,Private,0,31775652,4911,2022.0,CHINA               ,3.0,43,131551199,857943,531924,5.5,5.5,5.5,0.0,0.0,0.0
639539922,CHINA               ,Subsidiary,Private,12,1203780,7922,2023.0,CHINA               ,3.0,4,3828020,97506,60453,5.5,5.5,5.5,5.5,5.5,5.5
547869364,CHINA               ,Subsidiary,Private,11,2044801,6512,2006.0,CHINA               ,8.0,3,7218148,165629,102689,5.5,5.5,5.5,5.5,5.5,5.5
547868217,CHINA               ,Parent,Private,0,20414775,6512,2004.0,CHINA               ,3.0,2,72064156,1674012,1037887,5.5,5.5,5.5,0.0,5.5,5.5
547863190,CHINA               ,Parent,Private,7,41899,5049,1992.0,CHINA               ,3.0,2,142457,1257,779,5.5,5.5,5.5,5.5,5.5,5.5
547867500,CHINA               ,Parent,Private,48,350543,6531,2003.0,CHINA               ,3.0,5,1237417,28745,17821,30.5,5.5,5.5,5.5,5.5,5.5
638005743,CHINA               ,Parent,Private,1,0,9999,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
639641061,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,2,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
638089952,CHINA               ,Subsidiary,Private,20,3488800,5136,2022.0,CHINA               ,3.0,3,8163792,104664,64891,5.5,5.5,5.5,5.5,5.5,5.5
638032068,CHINA               ,Branch,Private,0,0,5083,2023.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637955198,CHINA               ,Branch,Unknown,0,0,8331,2022.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638008030,CHINA               ,Parent,Private,0,1630015,7041,2023.0,CHINA               ,3.0,2,0,132031,81859,5.5,5.5,5.5,0.0,5.5,5.5
547867696,CHINA               ,Subsidiary,Private,43,1048354,3448,2003.0,CHINA               ,3.0,2,3889393,37741,23399,30.5,5.5,5.5,5.5,5.5,5.5
547866974,CHINA               ,Parent,Private,810,2557848,6531,2002.0,CHINA               ,3.0,2,9029203,207186,128455,75.5,0.0,0.0,75.5,125.5,350.5
547869655,CHINA               ,Subsidiary,Private,11,2044801,6512,2006.0,CHINA               ,3.0,2,7218148,165629,102689,5.5,5.5,5.5,5.5,5.5,5.5
547869183,CHINA               ,Parent,Private,47,219750,1531,2005.0,CHINA               ,3.0,2,670238,6373,3951,5.5,5.5,5.5,5.5,5.5,5.5
547865742,CHINA               ,Subsidiary,Private,114,205100,3264,2008.0,CHINA               ,3.0,2,693238,7589,4705,75.5,5.5,5.5,30.5,5.5,0.0
639532354,CHINA               ,Branch,Private,0,0,5989,2022.0,CHINA               ,3.0,9,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547863207,CHINA               ,Subsidiary,Private,25,89365,1531,1998.0,CHINA               ,3.0,3,272563,2592,1607,5.5,5.5,5.5,5.5,5.5,5.5
547868028,CHINA               ,Parent,Private,0,688227,3549,2004.0,CHINA               ,3.0,2,2759790,25464,15787,5.5,5.5,5.5,0.0,0.0,0.0
547863747,CHINA               ,Parent,Unknown,0,1676000,9611,1991.0,CHINA               ,0.0,2,0,97208,60268,5.5,5.5,5.5,0.0,5.5,5.5
547869145,CHINA               ,Subsidiary,Private,11,1036487,6512,2005.0,CHINA               ,3.0,107,3658799,83955,52052,5.5,5.5,5.5,5.5,5.5,5.5
547868243,CHINA               ,Parent,Private,22,10952309,1521,2004.0,CHINA               ,3.0,5,33404542,262855,162970,5.5,5.5,5.5,5.5,5.5,5.5
547869118,CHINA               ,Subsidiary,Private,65,222680,6531,2005.0,CHINA               ,3.0,3,786060,18260,11321,30.5,5.5,5.5,5.5,5.5,5.5
638069979,CHINA               ,Branch,Private,0,0,7359,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638095578,CHINA               ,Parent,Private,0,16791600,3714,2023.0,CHINA               ,3.0,7,0,470165,291502,5.5,5.5,5.5,0.0,0.0,0.0
639582528,CHINA               ,Branch,Private,0,0,9999,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547768440,CHINA               ,Subsidiary,Private,29,107946355,1522,1989.0,CHINA               ,3.0,4,329236383,2050981,1271608,5.5,5.5,5.5,5.5,5.5,5.5
638050031,CHINA               ,Subsidiary,Private,22,4838504,1522,2023.0,CHINA               ,3.0,11,14757437,120963,74997,5.5,5.5,5.5,5.5,5.5,5.5
547845762,CHINA               ,Parent,Private,0,28810,4941,2007.0,CHINA               ,3.0,2,119273,1095,678,5.5,5.5,5.5,0.0,0.0,0.0
728838766,CHINA               ,Subsidiary,Private,8,117040,161,2011.0,CHINA               ,0.0,2,0,4448,2757,0.0,0.0,0.0,0.0,0.0,0.0
728845188,CHINA               ,Branch,Private,0,0,191,2012.0,CHINA               ,3.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
637959062,CHINA               ,Subsidiary,Private,45,2124810,2099,,CHINA               ,0.0,2,7288098,76493,47425,30.5,5.5,5.5,5.5,5.5,5.5
638010078,CHINA               ,Subsidiary,Private,30,3477660,6153,2023.0,CHINA               ,3.0,2,0,278213,172492,30.5,5.5,0.0,5.5,5.5,5.5
637989768,CHINA               ,Branch,Private,0,0,5912,2023.0,CHINA               ,3.0,74,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639552899,CHINA               ,Subsidiary,Private,7,428484,191,2023.0,CHINA               ,3.0,3,0,16282,10094,0.0,0.0,0.0,0.0,0.0,0.0
638024551,CHINA               ,Branch,Private,0,0,1522,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638097502,CHINA               ,Subsidiary,Unknown,15,443445,8748,2022.0,CHINA               ,0.0,4,2549809,31041,19245,5.5,5.5,5.5,5.5,5.5,5.5
639551213,CHINA               ,Branch,Private,1,0,1611,2022.0,CHINA               ,3.0,20,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
638027435,CHINA               ,Branch,Private,0,0,4724,2017.0,CHINA               ,3.0,60,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639612679,CHINA               ,Subsidiary,Private,20,2143260,5032,2023.0,CHINA               ,3.0,2,7287084,64298,39864,5.5,5.5,5.5,5.5,5.5,5.5
638072646,CHINA               ,Branch,Private,0,0,8711,2023.0,CHINA               ,3.0,43,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
728762826,CHINA               ,Branch,Private,2,0,8748,2018.0,CHINA               ,3.0,17,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
728841145,CHINA               ,Subsidiary,Private,15,1414530,7361,2018.0,CHINA               ,3.0,17,4795257,114577,71037,5.5,5.5,5.5,5.5,5.5,5.5
638151383,CHINA               ,Branch,Private,0,0,1799,2022.0,CHINA               ,3.0,40,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639597869,CHINA               ,Subsidiary,Private,14,2684640,7359,,CHINA               ,0.0,10,10094246,217456,134822,5.5,5.5,5.5,5.5,5.5,5.5
639623491,CHINA               ,Parent,Private,7,4154080,6722,,CHINA               ,0.0,3,0,294940,182862,5.5,5.5,5.5,5.5,5.5,5.5
637971525,CHINA               ,Branch,Private,0,0,1799,2022.0,CHINA               ,3.0,23,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637968067,CHINA               ,Subsidiary,Private,41,2005515,7373,2021.0,CHINA               ,3.0,2,9706693,180496,111907,30.5,5.5,5.5,5.5,5.5,5.5
639595589,CHINA               ,Branch,Private,1,0,8742,2023.0,CHINA               ,3.0,8,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547751436,CHINA               ,Parent,Private,1,1026308,6719,2008.0,CHINA               ,3.0,71,0,72868,45178,5.5,5.5,5.5,5.5,5.5,5.5
639534852,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,2,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
639531551,CHINA               ,Subsidiary,Private,11,1379300,7389,2023.0,CHINA               ,3.0,19,6675812,111723,69268,5.5,5.5,5.5,5.5,5.5,5.5
639552791,CHINA               ,Branch,Private,1,0,5511,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
637998234,CHINA               ,Subsidiary,Private,11,942337,1721,2022.0,CHINA               ,3.0,2,2883551,27328,16943,5.5,5.5,5.5,5.5,5.5,5.5
639565743,CHINA               ,Subsidiary,Private,15,2890545,5944,2023.0,CHINA               ,3.0,3,6966213,63592,39427,5.5,5.5,5.5,5.5,5.5,5.5
638040432,CHINA               ,Subsidiary,Private,29,1277334,7371,2023.0,CHINA               ,3.0,2172,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
639562806,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,2,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
639553602,CHINA               ,Branch,Private,1,0,4911,2023.0,CHINA               ,3.0,3,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547818813,CHINA               ,Branch,Private,44,249050,7382,2006.0,CHINA               ,3.0,183,829336,17434,10809,30.5,5.5,0.0,5.5,5.5,5.5
638054541,CHINA               ,Subsidiary,Private,7,428484,191,2021.0,CHINA               ,3.0,2,0,16282,10094,0.0,0.0,0.0,0.0,0.0,0.0
639654807,CHINA               ,Branch,Unknown,1,0,8742,,CHINA               ,0.0,2,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547818007,CHINA               ,Parent,Private,12,11720000,6512,2005.0,CHINA               ,3.0,6,41371600,961040,595844,5.5,5.5,5.5,5.5,5.5,5.5
638080709,CHINA               ,Subsidiary,Private,29,1277334,7371,2022.0,CHINA               ,3.0,2,6182297,114960,71275,30.5,5.5,0.0,5.5,5.5,5.5
639652421,CHINA               ,Branch,Private,1,0,1799,,CHINA               ,0.0,14,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
637966598,CHINA               ,Branch,Private,0,0,5912,2022.0,CHINA               ,3.0,40,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637954550,CHINA               ,Branch,Private,0,0,5912,2022.0,CHINA               ,3.0,40,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547889295,CHINA               ,Branch,Private,25,0,3251,,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
547820491,CHINA               ,Branch,Private,70,492386,4131,2005.0,CHINA               ,0.0,87,1585483,18711,11600,30.5,5.5,5.5,5.5,5.5,5.5
638051642,CHINA               ,Subsidiary,Private,25,1379300,7389,2022.0,CHINA               ,3.0,36,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
639635328,CHINA               ,Branch,Unknown,1,0,8741,2022.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
639599524,CHINA               ,Branch,Private,0,0,5411,2022.0,CHINA               ,3.0,44,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
637986935,CHINA               ,Branch,Private,0,0,5411,2023.0,CHINA               ,3.0,44,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
547802845,CHINA               ,Subsidiary,Private,0,35660298,5311,2004.0,CHINA               ,3.0,44,64545139,641885,397968,5.5,5.5,5.5,0.0,0.0,0.0
728797214,CHINA               ,Subsidiary,Private,20,12489540,5051,2019.0,CHINA               ,3.0,4,42464436,362197,224562,5.5,5.5,5.5,5.5,5.5,5.5
547849013,CHINA               ,Subsidiary,Private,400,699363,3944,2000.0,CHINA               ,8.0,2,2140051,25876,16043,300.5,0.0,5.5,30.5,0.0,0.0
637963087,CHINA               ,Branch,Private,0,0,4215,2023.0,CHINA               ,3.0,37,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
639623583,CHINA               ,Subsidiary,Unknown,1,0,9999,2023.0,CHINA               ,3.0,16,0,0,0,5.5,5.5,5.5,5.5,5.5,5.5
639575908,CHINA               ,Subsidiary,Private,41,2005515,7373,,CHINA               ,0.0,4,9706693,180496,111907,30.5,5.5,5.5,5.5,5.5,5.5
639540352,CHINA               ,Subsidiary,Private,25,1379300,7389,2023.0,CHINA               ,3.0,2,6675812,111723,69268,30.5,5.5,5.5,5.5,5.5,5.5
639543414,CHINA               ,Subsidiary,Private,60,14166240,5171,2023.0,CHINA               ,3.0,39,33149002,410821,254709,5.5,5.5,5.5,5.5,5.5,5.5
547880828,CHINA               ,Subsidiary,Private,0,15016800,3561,2002.0,CHINA               ,8.0,5,60217368,420470,260691,5.5,5.5,5.5,0.0,0.0,0.0
637957972,CHINA               ,Subsidiary,Unknown,30,2906580,8711,2023.0,CHINA               ,3.0,241,9795175,235433,145968,30.5,5.5,5.5,5.5,5.5,5.5
639634571,CHINA               ,Branch,Private,0,0,7389,,CHINA               ,0.0,29,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
639579880,CHINA               ,Branch,Private,1,0,5999,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547941779,CHINA               ,Subsidiary,Private,5,397785,7033,1998.0,CHINA               ,3.0,3,0,27845,17263,5.5,5.5,5.5,5.5,5.5,5.5
547860663,CHINA               ,Parent,Private,2064,274672,7539,2004.0,CHINA               ,3.0,5,1126155,19227,11920,750.5,350.5,350.5,300.5,125.5,350.5
547891245,CHINA               ,Subsidiary,Private,0,299007,8712,1996.0,CHINA               ,3.0,938,1007654,20930,12976,5.5,5.5,5.5,0.0,0.0,0.0
547860671,CHINA               ,Subsidiary,Private,40,6901240,5012,1998.0,CHINA               ,3.0,15,23464216,207037,128362,5.5,5.5,5.5,5.5,5.5,5.5
547910898,CHINA               ,Subsidiary,Private,5,22515141,5511,2002.0,CHINA               ,3.0,15,78127539,405273,251269,5.5,5.5,5.5,5.5,5.5,5.5
547930211,CHINA               ,Subsidiary,Private,15,75741,8999,2006.0,CHINA               ,3.0,74,0,5302,3287,5.5,5.5,5.5,5.5,5.5,5.5
547952703,CHINA               ,Subsidiary,Private,8,636456,7033,2003.0,CHINA               ,3.0,16,0,44552,27622,5.5,5.5,5.5,5.5,5.5,5.5
547924391,CHINA               ,Subsidiary,Private,2,159114,7033,2005.0,CHINA               ,3.0,74,0,11138,6905,5.5,5.5,5.5,5.5,5.5,5.5
728834075,CHINA               ,Branch,Private,0,0,1522,2016.0,CHINA               ,3.0,22,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638154482,CHINA               ,Subsidiary,Private,25,1598450,5047,2023.0,CHINA               ,3.0,10,5434730,47954,29731,5.5,5.5,5.5,5.5,5.5,5.5
547894075,CHINA               ,Parent,Private,0,135726,6541,1994.0,CHINA               ,3.0,2,479113,11130,6900,5.5,5.5,5.5,0.0,5.5,5.5
728789526,CHINA               ,Subsidiary,Private,10,1174500,5431,2018.0,CHINA               ,3.0,98,3124170,21141,13107,5.5,5.5,5.5,5.5,5.5,5.5
547927191,CHINA               ,Branch,Private,40,729131,3089,2006.0,CHINA               ,3.0,98,0,26978,16726,30.5,5.5,5.5,5.5,5.5,5.5
639584206,CHINA               ,Subsidiary,Unknown,11,846967,8742,2023.0,CHINA               ,3.0,2,2854279,59288,36758,5.5,5.5,5.5,5.5,5.5,5.5
638113056,CHINA               ,Subsidiary,Private,0,10070408,1799,2023.0,CHINA               ,3.0,108,30815448,241690,149847,5.5,5.5,5.5,0.0,0.0,0.0
638105447,CHINA               ,Subsidiary,Private,16,1714112,1799,2023.0,CHINA               ,3.0,108,5245183,42853,26568,5.5,5.5,5.5,5.5,5.5,5.5
638080406,CHINA               ,Subsidiary,Private,10,1714112,1799,2023.0,CHINA               ,3.0,108,5245183,42853,26568,5.5,5.5,5.5,5.5,5.5,5.5
638031911,CHINA               ,Subsidiary,Private,16,1714112,1799,2023.0,CHINA               ,3.0,108,5245183,42853,26568,5.5,5.5,5.5,5.5,5.5,5.5
547919707,CHINA               ,Parent,Private,4,486087,4731,2004.0,CHINA               ,3.0,3,1220078,18471,11452,5.5,5.5,5.5,5.5,5.5,5.5
547921506,CHINA               ,Parent,Private,14,85996,4731,2005.0,CHINA               ,120.0,2,215850,3268,2026,5.5,5.5,5.5,5.5,5.5,5.5
639579819,CHINA               ,Branch,Private,0,0,5999,2023.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,0.0,0.0
638012269,CHINA               ,Branch,Private,0,0,7349,2023.0,CHINA               ,3.0,2,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
547924435,CHINA               ,Subsidiary,Private,2,159114,7033,2005.0,CHINA               ,3.0,296,0,11138,6905,5.5,5.5,5.5,5.5,5.5,5.5
547852074,CHINA               ,Branch,Private,204,0,7011,2005.0,CHINA               ,3.0,296,0,0,0,300.5,5.5,0.0,30.5,0.0,125.5
547756806,CHINA               ,Subsidiary,Private,20,18020,5912,1999.0,CHINA               ,3.0,11,51177,541,335,5.5,5.5,5.5,5.5,5.5,5.5
728836927,CHINA               ,Subsidiary,Private,1,3375190,6722,2019.0,CHINA               ,3.0,7,0,239638,148575,5.5,5.5,5.5,5.5,5.5,5.5
547897134,CHINA               ,Parent,Private,189,132436,2381,2007.0,CHINA               ,3.0,2,403930,4900,3038,300.5,5.5,0.0,30.5,5.5,0.0
639628600,CHINA               ,Subsidiary,Unknown,0,0,9999,2023.0,CHINA               ,3.0,8,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638018802,CHINA               ,Branch,Private,0,0,7231,2023.0,CHINA               ,3.0,4,0,0,0,5.5,5.5,5.5,0.0,5.5,5.5
638115534,CHINA               ,Subsidiary,Private,16,1714112,1799,2022.0,CHINA               ,3.0,108,5245183,42853,26568,5.5,5.5,5.5,5.5,5.5,5.5
639645687,CHINA               ,Subsidiary,Unknown,11,846967,8742,2023.0,CHINA               ,3.0,2,2854279,59288,36758,5.5,5.5,5.5,5.5,5.5,5.5
547941064,CHINA               ,Parent,Private,12,351747,6531,1997.0,CHINA               ,3.0,2,1241667,28843,17882,5.5,5.5,5.5,5.5,5.5,5.5
547906991,CHINA               ,Subsidiary,Unknown,31,70174,8999,1997.0,CHINA               ,3.0,3,0,4912,3045,30.5,5.5,5.5,5.5,5.5,5.5
547900529,CHINA               ,Parent,Private,6,7325,4731,2008.0,CHINA               ,3.0,2,18386,278,172,5.5,5.5,5.5,5.5,5.5,5.5
547900724,CHINA               ,Subsidiary,Private,6,1539462,6719,2008.0,CHINA               ,3.0,14,0,109302,67767,5.5,5.5,5.5,5.5,5.5,5.5
638129673,CHINA               ,Subsidiary,Private,13,3375190,6722,2022.0,CHINA               ,12.0,938,0,239638,148575,5.5,5.5,5.5,5.5,5.5,5.5
728820803,CHINA               ,Subsidiary,Unknown,15,443445,8748,2018.0,CHINA               ,3.0,13,2549809,31041,19245,5.5,5.5,5.5,5.5,5.5,5.5
638063179,CHINA               ,Parent,Private,0,147815,8748,2023.0,CHINA               ,3.0,2,849936,10347,6415,5.5,5.5,5.5,0.0,0.0,0.0
547942963,CHINA               ,Subsidiary,Private,37,926320,7033,1991.0,CHINA               ,3.0,17,0,64842,40202,30.5,5.5,5.5,5.5,5.5,5.5
639579917,CHINA               ,Branch,Private,1,0,5812,2023.0,CHINA               ,3.0,79,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547887492,CHINA               ,Parent,Private,0,29860810,3647,2000.0,CHINA               ,3.0,3,111082213,836103,518383,5.5,5.5,5.5,0.0,0.0,0.0
547940506,CHINA               ,Parent,Private,6,875127,7033,2006.0,CHINA               ,3.0,2,0,61259,37980,5.5,5.5,5.5,5.5,5.5,5.5
639586567,CHINA               ,Branch,Private,1,0,4724,2023.0,CHINA               ,3.0,8,0,0,0,5.5,5.5,5.5,5.5,0.0,0.0
547900869,CHINA               ,Subsidiary,Private,10,73250,6719,2008.0,CHINA               ,3.0,4,0,5860,3633,5.5,5.5,5.5,5.5,5.5,5.5
